;vorname;anzahl;geschlecht;position
FK;Thomas;3;m;1
FK;Titus;3;m;1
FK;Tommy;3;m;1
FK;Toni;3;m;1
FK;Wilhelm;3;m;1
FK;Yakup;3;m;1
FK;Yaro;3;m;1
FK;Yasin;3;m;1
FK;Alexander;2;m;3
FK;August;2;m;3
FK;Bosse;2;m;3
FK;Frank;2;m;3
FK;Alexandra;2;w;3
FK;Friedrich;2;m;3
FK;Anaïs;2;w;3
FK;Gia;2;m;3
FK;Clara;2;w;3
FK;Gustav;2;m;3
FK;Hân;2;w;3
FK;Heinrich;2;m;3
FK;Jeanne;2;w;3
FK;Huy;2;m;3
FK;Katharina;2;w;3
FK;Junior;2;m;3
FK;Linh;2;w;3
FK;Lam;2;m;3
FK;Lisa;2;w;3
FK;Mario;2;m;3
FK;Luise;2;w;3
FK;Michael;2;m;3
FK;Mohamed;2;w;3
FK;Michel;2;m;3
FK;Nicole;2;w;3
FK;Minh;2;m;3
FK;Rose;2;w;3
FK;Nam;2;m;3
FK;Sophia;2;w;3
FK;Philipp;2;m;3
FK;Uyên;2;w;3
FK;Phong;2;m;3
FK;Victoria;2;w;3
FK;Roland;2;m;3
FK;Vy;2;w;3
FK;Stefan;2;m;3
FK;Đan;2;w;3
FK;Tuấn;2;m;3
FK;Đăng;2;m;3
FK;Đức;2;m;3
FK;Adele;2;w;2
FK;Ahmedovna;2;w;2
FK;Alexandrovna;2;w;2
FK;Alicia;2;w;2
FK;Alva;2;w;2
FK;Amal;2;w;2
FK;Amara;2;w;2
FK;Annabell;2;w;2
FK;Annabelle;2;w;2
FK;Anneliese;2;w;2
FK;Aurelia;2;w;2
FK;Bo;2;w;2
FK;Bonnie;2;w;2
FK;Carlotta;2;w;2
FK;Celine;2;w;2
FK;Charlott;2;w;2
FK;Christa;2;w;2
FK;Daria;2;w;2
FK;Darina;2;w;2
FK;Debora;2;w;2
FK;Delia;2;w;2
FK;Dilara;2;w;2
FK;Elea;2;w;2
FK;Elena;2;w;2
FK;Elif;2;w;2
FK;Eliz;2;w;2
FK;Ellen;2;w;2
FK;Elsa;2;w;2
FK;Akira;2;m;2
FK;Emilie;2;w;2
FK;Alessio;2;m;2
FK;Emily;2;w;2
FK;Alex;2;m;2
FK;Emma;2;w;2
FK;Alfred;2;m;2
FK;Emmi;2;w;2
FK;Alwin;2;m;2
FK;Erva;2;w;2
FK;An;2;m;2
FK;Fatma;2;w;2
FK;Andrew;2;m;2
FK;Felicia;2;w;2
FK;Andy;2;m;2
FK;Filippa;2;w;2
FK;Anthony;2;m;2
FK;Florentine;2;w;2
FK;Artur;2;m;2
FK;Freya;2;w;2
FK;Augustin;2;m;2
FK;Frida;2;w;2
FK;Bilal;2;m;2
FK;Gabriele;2;w;2
FK;Bảo;2;m;2
FK;Grace;2;w;2
FK;Caspar;2;m;2
FK;Ha;2;w;2
FK;Cengiz;2;m;2
FK;Hanna;2;w;2
FK;Christian;2;m;2
FK;Hedi;2;w;2
FK;Christopher;2;m;2
FK;Heidi;2;w;2
FK;Colin;2;m;2
FK;Heike;2;w;2
FK;Constantine;2;m;2
FK;Henriette;2;w;2
FK;Dominik;2;m;2
FK;Hân;2;w;2
FK;Duy;2;m;2
FK;Irma;2;w;2
FK;Edgar;2;m;2
FK;Jenny;2;w;2
FK;Edwin;2;m;2
FK;Joleen;2;w;2
FK;Efe;2;m;2
FK;Jolie;2;w;2
FK;Elliot;2;m;2
FK;Juna;2;w;2
FK;Eric;2;m;2
FK;Juno;2;w;2
FK;Fenris;2;m;2
FK;Katharina;2;w;2
FK;Franz;2;m;2
FK;Khánh;2;w;2
FK;Frederick;2;m;2
FK;Klara;2;w;2
FK;Fritz;2;m;2
FK;Laura;2;w;2
FK;Georg;2;m;2
FK;Leia;2;w;2
FK;George;2;m;2
FK;Lena;2;w;2
FK;Gerd;2;m;2
FK;Leni;2;w;2
FK;Habil;2;m;2
FK;Leonie;2;w;2
FK;Heinrich;2;m;2
FK;Leyla;2;w;2
FK;Henri;2;m;2
FK;Lilith;2;w;2
FK;Holger;2;m;2
FK;Lilly;2;w;2
FK;Huy;2;m;2
FK;Linda;2;w;2
FK;Ibrahim;2;m;2
FK;Lisa;2;w;2
FK;Immanuel;2;m;2
FK;Lisbeth;2;w;2
FK;İsmet;2;m;2
FK;Liv;2;w;2
FK;Jannek;2;m;2
FK;Lotte;2;w;2
FK;Jasper;2;m;2
FK;Lucie;2;w;2
FK;Jonah;2;m;2
FK;Luz;2;w;2
FK;Joshua;2;m;2
FK;Mai;2;w;2
FK;Junior;2;m;2
FK;Malu;2;w;2
FK;Junis;2;m;2
FK;Margaretha;2;w;2
FK;Justus;2;m;2
FK;Margarethe;2;w;2
FK;Kalle;2;m;2
FK;Marianne;2;w;2
FK;Kemal;2;m;2
FK;Marla;2;w;2
FK;Kian;2;m;2
FK;Mathea;2;w;2
FK;Konrad;2;m;2
FK;Mehmed;2;w;2
FK;Kuno;2;m;2
FK;Melek;2;w;2
FK;Lamin;2;m;2
FK;Mercedes;2;w;2
FK;Lean;2;m;2
FK;Mia;2;w;2
FK;Leonidas;2;m;2
FK;Mira;2;w;2
FK;Linus;2;m;2
FK;Nika;2;w;2
FK;Lionel;2;m;2
FK;Nisa;2;w;2
FK;Lucien;2;m;2
FK;Nora;2;w;2
FK;Lâm;2;m;2
FK;Penelope;2;w;2
FK;Magnus;2;m;2
FK;Philippa;2;w;2
FK;Mahdi;2;m;2
FK;Rahel;2;w;2
FK;Manfred;2;m;2
FK;Rana;2;w;2
FK;Marcel;2;m;2
FK;Robin;2;w;2
FK;Mario;2;m;2
FK;Ronja;2;w;2
FK;Markus;2;m;2
FK;Ruby;2;w;2
FK;Mathis;2;m;2
FK;Sabine;2;w;2
FK;Matti;2;m;2
FK;Salome;2;w;2
FK;Michel;2;m;2
FK;Sare;2;w;2
FK;Miguel;2;m;2
FK;Seraphina;2;w;2
FK;Milos;2;m;2
FK;Tabea;2;w;2
FK;Mio;2;m;2
FK;Teresa;2;w;2
FK;Mohammed;2;m;2
FK;Thea;2;w;2
FK;Musa;2;m;2
FK;Therese;2;w;2
FK;Nepomuk;2;m;2
FK;Tiên;2;w;2
FK;Ngọc;2;m;2
FK;Toni;2;w;2
FK;Niclas;2;m;2
FK;Tram;2;w;2
FK;Ole;2;m;2
FK;Valentine;2;w;2
FK;Omar;2;m;2
FK;Veronika;2;w;2
FK;Onno;2;m;2
FK;Viktoria;2;w;2
FK;Oscar;2;m;2
FK;Viola;2;w;2
FK;Pascal;2;m;2
FK;Wilhelmine;2;w;2
FK;Phong;2;m;2
FK;Ylvi;2;w;2
FK;Quentin;2;m;2
FK;Zelda;2;w;2
FK;Rocco;2;m;2
FK;Zofia;2;w;2
FK;Rumi;2;m;2
FK;Đan;2;w;2
FK;Salih;2;m;2
FK;Salomon;2;m;2
FK;Sven;2;m;2
FK;Sylvester;2;m;2
FK;Tadeo;2;m;2
FK;Taha;2;m;2
FK;Tiberius;2;m;2
FK;Tim;2;m;2
FK;Tiến;2;m;2
FK;Turan;2;m;2
FK;Viktor;2;m;2
FK;Willi;2;m;2
FK;William;2;m;2
FK;Willy;2;m;2
FK;Wolf;2;m;2
FK;Yusuf;2;m;2
FK;Ömer;2;m;2
FK;Alara;2;w;1
FK;Alena;2;w;1
FK;Alessia;2;w;1
FK;Alicia;2;w;1
FK;Alisa;2;w;1
FK;Amelia;2;w;1
FK;Amira;2;w;1
FK;Amy;2;w;1
FK;An;2;w;1
FK;Ana;2;w;1
FK;Angelina;2;w;1
FK;Annabell;2;w;1
FK;Annabella;2;w;1
FK;Anouk;2;w;1
FK;Arin;2;w;1
FK;Arina;2;w;1
FK;Asia;2;w;1
FK;Asmin;2;w;1
FK;Asya;2;w;1
FK;Ayşe;2;w;1
FK;Bahar;2;w;1
FK;Berfin;2;w;1
FK;Cansel;2;w;1
FK;Carlotta;2;w;1
FK;Cassandra;2;w;1
FK;Chiara;2;w;1
FK;Claudia;2;w;1
FK;Dana;2;w;1
FK;Derin;2;w;1
FK;Duru;2;w;1
FK;Eda;2;w;1
FK;Eleonore;2;w;1
FK;Ella-Marie;2;w;1
FK;Ellen;2;w;1
FK;Emely;2;w;1
FK;Emilie;2;w;1
FK;Emine;2;w;1
FK;Enna;2;w;1
FK;Abdallah;2;m;1
FK;Erin;2;w;1
FK;Aiden;2;m;1
FK;Esila;2;w;1
FK;Antonio;2;m;1
FK;Esra;2;w;1
FK;Anuar;2;m;1
FK;Estera;2;w;1
FK;Aram;2;m;1
FK;Evi;2;w;1
FK;Aren;2;m;1
FK;Ewa;2;w;1
FK;Arif;2;m;1
FK;Fatme;2;w;1
FK;Aris;2;m;1
FK;Fenja;2;w;1
FK;Arne;2;m;1
FK;Flora;2;w;1
FK;Artur;2;m;1
FK;Friederike;2;w;1
FK;Atakan;2;m;1
FK;Gabriella;2;w;1
FK;Atlas;2;m;1
FK;Gia;2;w;1
FK;Avan;2;m;1
FK;Giulia;2;w;1
FK;Ayaz;2;m;1
FK;Ha;2;w;1
FK;Aykut;2;m;1
FK;Hanin;2;w;1
FK;Batuhan;2;m;1
FK;Hazal;2;w;1
FK;Bekir;2;m;1
FK;Hedda;2;w;1
FK;Bennett;2;m;1
FK;Hella;2;w;1
FK;Berzan;2;m;1
FK;Hermine;2;w;1
FK;Björn;2;m;1
FK;Heval;2;w;1
FK;Béla;2;m;1
FK;Hilda;2;w;1
FK;Bảo;2;m;1
FK;Iman;2;w;1
FK;Caner;2;m;1
FK;Iris;2;w;1
FK;Casper;2;m;1
FK;Isabella;2;w;1
FK;Castiel;2;m;1
FK;Isabelle;2;w;1
FK;Cedrik;2;m;1
FK;Iva;2;w;1
FK;Cesur;2;m;1
FK;Jamila;2;w;1
FK;Charly;2;m;1
FK;Jessica;2;w;1
FK;Christian;2;m;1
FK;Jonna;2;w;1
FK;Connor;2;m;1
FK;Josefin;2;w;1
FK;Conrad;2;m;1
FK;Jule;2;w;1
FK;Damien;2;m;1
FK;Juno;2;w;1
FK;Darius;2;m;1
FK;Katarina;2;w;1
FK;Davud;2;m;1
FK;Kathy;2;w;1
FK;Dean;2;m;1
FK;Kiara;2;w;1
FK;Dennis;2;m;1
FK;Layal;2;w;1
FK;Devin;2;m;1
FK;Layla;2;w;1
FK;Dominic;2;m;1
FK;Leen;2;w;1
FK;Duc;2;m;1
FK;Lejla;2;w;1
FK;Eduard;2;m;1
FK;Leona;2;w;1
FK;Edwin;2;m;1
FK;Lila;2;w;1
FK;Eli;2;m;1
FK;Lilia;2;w;1
FK;Elijah;2;m;1
FK;Lisbeth;2;w;1
FK;Elyas;2;m;1
FK;Liselotte;2;w;1
FK;Emmanuel;2;m;1
FK;Loki;2;w;1
FK;Enno;2;m;1
FK;Lora;2;w;1
FK;Ensar;2;m;1
FK;Lore;2;w;1
FK;Eric;2;m;1
FK;Lorena;2;w;1
FK;Ethan;2;m;1
FK;Lou;2;w;1
FK;Felipe;2;m;1
FK;Luca;2;w;1
FK;Francis;2;m;1
FK;Lucia;2;w;1
FK;Frédéric;2;m;1
FK;Luka;2;w;1
FK;Ghassan;2;m;1
FK;Lumi;2;w;1
FK;Gia;2;m;1
FK;Luzie;2;w;1
FK;Halil;2;m;1
FK;Lynn;2;w;1
FK;Harun;2;m;1
FK;Magda;2;w;1
FK;Hoàng;2;m;1
FK;Malia;2;w;1
FK;Huy;2;m;1
FK;Malou;2;w;1
FK;Ilan;2;m;1
FK;Maram;2;w;1
FK;Immanuel;2;m;1
FK;Margo;2;w;1
FK;Ion;2;m;1
FK;Mascha;2;w;1
FK;Iosif;2;m;1
FK;Matylda;2;w;1
FK;İsa;2;m;1
FK;Melinda;2;w;1
FK;Ivan;2;m;1
FK;Melissa;2;w;1
FK;Jakub;2;m;1
FK;Merve;2;w;1
FK;Janne;2;m;1
FK;Mia-Joleen;2;w;1
FK;Jannes;2;m;1
FK;Mihrimah;2;w;1
FK;Jaro;2;m;1
FK;Mona;2;w;1
FK;Jason;2;m;1
FK;Nadia;2;w;1
FK;Jesko;2;m;1
FK;Naomi;2;w;1
FK;John;2;m;1
FK;Nayla;2;w;1
FK;Jon;2;m;1
FK;Nika;2;w;1
FK;Joscha;2;m;1
FK;Nila;2;w;1
FK;Joud;2;m;1
FK;Nilay;2;w;1
FK;Junus;2;m;1
FK;Rachel;2;w;1
FK;Kalle;2;m;1
FK;Ria;2;w;1
FK;Karam;2;m;1
FK;Rosemarie;2;w;1
FK;Karlo;2;m;1
FK;Rüya;2;w;1
FK;Kasimir;2;m;1
FK;Safiya;2;w;1
FK;Kaspar;2;m;1
FK;Sandra;2;w;1
FK;Keke;2;m;1
FK;Selin;2;w;1
FK;Khaled;2;m;1
FK;Selina;2;w;1
FK;Khalid;2;m;1
FK;Shahed;2;w;1
FK;Kian;2;m;1
FK;Sidra;2;w;1
FK;Kjell;2;m;1
FK;Sina;2;w;1
FK;Koray;2;m;1
FK;Smilla;2;w;1
FK;Laurin;2;m;1
FK;Sonja;2;w;1
FK;Lenni;2;m;1
FK;Suraya;2;w;1
FK;Lennox;2;m;1
FK;Tamara;2;w;1
FK;Lenny;2;m;1
FK;Tasnim;2;w;1
FK;Leonas;2;m;1
FK;Teodora;2;w;1
FK;Lev;2;m;1
FK;Thalia;2;w;1
FK;Lewis;2;m;1
FK;Tilia;2;w;1
FK;Lian;2;m;1
FK;Timea;2;w;1
FK;Lias;2;m;1
FK;Valeria;2;w;1
FK;Lion;2;m;1
FK;Vivian;2;w;1
FK;Liyan;2;m;1
FK;Wilhelmine;2;w;1
FK;Lorik;2;m;1
FK;Yael;2;w;1
FK;Lovis;2;m;1
FK;Yagmur;2;w;1
FK;Luan;2;m;1
FK;Yuna;2;w;1
FK;Luke;2;m;1
FK;Zainab;2;w;1
FK;Maksim;2;m;1
FK;Ziva;2;w;1
FK;Malte;2;m;1
FK;Zoe;2;w;1
FK;Marcel;2;m;1
FK;Şura;2;w;1
FK;Mathias;2;m;1
FK;Mattheo;2;m;1
FK;Maël;2;m;1
FK;Mick;2;m;1
FK;Mikael;2;m;1
FK;Miko;2;m;1
FK;Milos;2;m;1
FK;Minh;2;m;1
FK;Mirac;2;m;1
FK;Miraç;2;m;1
FK;Mirhan;2;m;1
FK;Mirza;2;m;1
FK;Mustafa;2;m;1
FK;Naim;2;m;1
FK;Nelio;2;m;1
FK;Nicolas;2;m;1
FK;Nikita;2;m;1
FK;Orlando;2;m;1
FK;Oğuz;2;m;1
FK;Peter;2;m;1
FK;Phan;2;m;1
FK;Phil;2;m;1
FK;Ragnar;2;m;1
FK;Riyad;2;m;1
FK;Robert;2;m;1
FK;Ryan;2;m;1
FK;Salih;2;m;1
FK;Samet;2;m;1
FK;Samir;2;m;1
FK;Serhat;2;m;1
FK;Tamino;2;m;1
FK;Tamme;2;m;1
FK;Timo;2;m;1
FK;Toprak;2;m;1
FK;Tri;2;m;1
FK;Tristan;2;m;1
FK;Umar;2;m;1
FK;Umut;2;m;1
FK;Vadim;2;m;1
FK;Valentino;2;m;1
FK;Victor;2;m;1
FK;Vito;2;m;1
FK;Vũ;2;m;1
FK;Walid;2;m;1
FK;Yousif;2;m;1
FK;Youssef;2;m;1
FK;Yunis;2;m;1
FK;Yusif;2;m;1
FK;Zayn;2;m;1
FK;Çınar;2;m;1
FK;Ghislain;1;w;6
FK;Maria;1;m;5
FK;Calypso;1;w;5
FK;Payam;1;m;5
FK;Joseph;1;w;5
FK;Loyst;1;w;5
FK;Mustafa;1;w;5
FK;Ali;1;m;4
FK;Abdelhakiem;1;w;4
FK;Amiran;1;m;4
FK;Ali;1;w;4
FK;Andreas;1;m;4
FK;Alice;1;w;4
FK;Angel;1;m;4
FK;Amina;1;w;4
FK;Anthony;1;m;4
FK;Antonia;1;w;4
FK;Antonin;1;m;4
FK;Asteria;1;w;4
FK;Arthur;1;m;4
FK;Carola;1;w;4
FK;Christoph;1;m;4
FK;Chanda;1;w;4
FK;Elia;1;m;4
FK;Devi;1;w;4
FK;Hubert;1;m;4
FK;Eunyoung;1;w;4
FK;Huy;1;m;4
FK;Mara;1;w;4
FK;Kyrill;1;m;4
FK;Maria;1;w;4
FK;Laith;1;m;4
FK;Marie;1;w;4
FK;Lâm;1;m;4
FK;Marrie;1;w;4
FK;Marc;1;m;4
FK;Nzambi;1;w;4
FK;Maximilian;1;m;4
FK;Pippilotta;1;w;4
FK;Micha;1;m;4
FK;Sibylle;1;w;4
FK;Nils;1;m;4
FK;Wanjiku;1;w;4
FK;Tuấn;1;m;4
FK;Vaea;1;m;4
FK;Werner;1;m;4
FK;Ximeon;1;m;4
FK;Abosede;1;w;3
FK;Adele;1;w;3
FK;Aggrey;1;w;3
FK;Aaron;1;m;3
FK;Alexandrovna;1;w;3
FK;Aleksejewitsch;1;m;3
FK;Alina;1;w;3
FK;Alp;1;m;3
FK;Alma;1;w;3
FK;Alvar;1;m;3
FK;Alva;1;w;3
FK;An;1;m;3
FK;Amari;1;w;3
FK;Anatol;1;m;3
FK;Amit;1;w;3
FK;Anton;1;m;3
FK;Amora;1;w;3
FK;Arjuna;1;m;3
FK;Angélika;1;w;3
FK;Armin;1;m;3
FK;Anita;1;w;3
FK;Arnaud;1;m;3
FK;Annette;1;w;3
FK;Arthur;1;m;3
FK;Annick;1;w;3
FK;Balduin;1;m;3
FK;Apolline;1;w;3
FK;Bao;1;m;3
FK;Augusta;1;w;3
FK;Benjamin;1;m;3
FK;Ava;1;w;3
FK;Bernhard;1;m;3
FK;Ayleen;1;w;3
FK;Bertram;1;m;3
FK;Brita;1;w;3
FK;Bo;1;m;3
FK;Bǎng;1;w;3
FK;Bonnie;1;m;3
FK;Camille;1;w;3
FK;Bùi;1;m;3
FK;Catharina;1;w;3
FK;Cameron;1;m;3
FK;Catriona;1;w;3
FK;Carsten;1;m;3
FK;Cecilia;1;w;3
FK;Cem;1;m;3
FK;Celina;1;w;3
FK;Cobra;1;m;3
FK;Channel;1;w;3
FK;Constantin;1;m;3
FK;Charlotte;1;w;3
FK;Cornelius;1;m;3
FK;Chi;1;w;3
FK;Damil;1;m;3
FK;Chloé;1;w;3
FK;Dassie;1;m;3
FK;Christel;1;w;3
FK;Demir;1;m;3
FK;Christine;1;w;3
FK;Denisovič;1;m;3
FK;Cornelia;1;w;3
FK;Dierk;1;m;3
FK;Cosma;1;w;3
FK;Dieter;1;m;3
FK;Dea;1;w;3
FK;Dorel;1;m;3
FK;Diễm;1;w;3
FK;Duy;1;m;3
FK;Diệu;1;w;3
FK;Dương;1;m;3
FK;Edeltraud;1;w;3
FK;Eberhard;1;m;3
FK;Edith;1;w;3
FK;Erik;1;m;3
FK;Elise;1;w;3
FK;Ernest;1;m;3
FK;Emily;1;w;3
FK;Ersan;1;m;3
FK;Emma;1;w;3
FK;Evans;1;m;3
FK;Erna;1;w;3
FK;Feodor;1;m;3
FK;Europa;1;w;3
FK;Ferdinand;1;m;3
FK;Fae;1;w;3
FK;Finnley;1;m;3
FK;Felka;1;w;3
FK;Florentin;1;m;3
FK;Friederike;1;w;3
FK;Francisco;1;m;3
FK;Gertude;1;w;3
FK;Frido;1;m;3
FK;Gewefa;1;w;3
FK;Gray;1;m;3
FK;Gisa;1;w;3
FK;Gustave;1;m;3
FK;Gisela;1;w;3
FK;Götz;1;m;3
FK;gyzy;1;w;3
FK;Hans;1;m;3
FK;Gülriz;1;w;3
FK;Hardl;1;m;3
FK;Hagosa;1;w;3
FK;Hardy;1;m;3
FK;Helene;1;w;3
FK;Helmut;1;m;3
FK;Helga;1;w;3
FK;Herbert;1;m;3
FK;Hilda;1;w;3
FK;Heribert;1;m;3
FK;Hzam;1;w;3
FK;Hermann;1;m;3
FK;Hà;1;w;3
FK;Horst;1;m;3
FK;Ida;1;w;3
FK;Hùng;1;m;3
FK;Imogen;1;w;3
FK;Italo;1;m;3
FK;Ines;1;w;3
FK;Jacob;1;m;3
FK;Inge;1;w;3
FK;Jakob;1;m;3
FK;Ingrid;1;w;3
FK;James;1;m;3
FK;Iris;1;w;3
FK;Javier;1;m;3
FK;Irmela;1;w;3
FK;Josef;1;m;3
FK;Jade;1;w;3
FK;Joseph;1;m;3
FK;Josefin;1;w;3
FK;José;1;m;3
FK;Juna;1;w;3
FK;Jörn;1;m;3
FK;Karina;1;w;3
FK;Kamenov;1;m;3
FK;Karoline;1;w;3
FK;Keke;1;m;3
FK;Katrin;1;w;3
FK;Khang;1;m;3
FK;Kenechi;1;w;3
FK;Kiet;1;m;3
FK;Klara;1;w;3
FK;Kiệt;1;m;3
FK;Krystin;1;w;3
FK;Knote;1;m;3
FK;Kwa;1;w;3
FK;Komlan;1;m;3
FK;Lan;1;w;3
FK;Kurt;1;m;3
FK;Le;1;w;3
FK;Kwabena;1;m;3
FK;Leonie;1;w;3
FK;Lamin;1;m;3
FK;Lianne;1;w;3
FK;Laurenz;1;m;3
FK;Lieselotte;1;w;3
FK;Leaman;1;m;3
FK;Lilia;1;w;3
FK;Lehey;1;m;3
FK;Lillesol;1;w;3
FK;Leonidovič;1;m;3
FK;Lilli;1;w;3
FK;Leopold;1;m;3
FK;Lilly;1;w;3
FK;Lindskov;1;m;3
FK;Lina;1;w;3
FK;Linio;1;m;3
FK;Lisbeth;1;w;3
FK;Linnaeus;1;m;3
FK;Lopes;1;w;3
FK;Lion;1;m;3
FK;Lori;1;w;3
FK;Lior;1;m;3
FK;Louise;1;w;3
FK;Lou;1;m;3
FK;Luca;1;w;3
FK;Love;1;m;3
FK;Lucie;1;w;3
FK;Léonard;1;m;3
FK;Lucy;1;w;3
FK;Lôc;1;m;3
FK;Lulu;1;w;3
FK;Maria;1;m;3
FK;Luna;1;w;3
FK;Marie;1;m;3
FK;Lydia;1;w;3
FK;Marley;1;m;3
FK;Lê;1;w;3
FK;Martin;1;m;3
FK;Magali;1;w;3
FK;Mason;1;m;3
FK;Magda;1;w;3
FK;Matthew;1;m;3
FK;Mai;1;w;3
FK;Maurice;1;m;3
FK;Majvi;1;w;3
FK;Maxim;1;m;3
FK;Malou;1;w;3
FK;McNair;1;m;3
FK;Malu;1;w;3
FK;Meinulf;1;m;3
FK;Mares;1;w;3
FK;Moritz;1;m;3
FK;Margarete;1;w;3
FK;Mélino;1;m;3
FK;Marilie;1;w;3
FK;Nepomuk;1;m;3
FK;Marina;1;w;3
FK;Nero;1;m;3
FK;Marlen;1;w;3
FK;Neven;1;m;3
FK;Martha;1;w;3
FK;Nezir;1;m;3
FK;Maxime;1;w;3
FK;Ngô;1;m;3
FK;May;1;w;3
FK;Norden;1;m;3
FK;Melek;1;w;3
FK;Ole;1;m;3
FK;Meta;1;w;3
FK;Ornelio;1;m;3
FK;Mina;1;w;3
FK;Osamuenedemen;1;m;3
FK;Minette;1;w;3
FK;Oscar;1;m;3
FK;Minou;1;w;3
FK;Paridam;1;m;3
FK;Mohammed;1;w;3
FK;Pasquale;1;m;3
FK;Mukenyi;1;w;3
FK;Paz;1;m;3
FK;Nguyen;1;w;3
FK;Peter;1;m;3
FK;Noble;1;w;3
FK;Philip;1;m;3
FK;Noelle;1;w;3
FK;Phát;1;m;3
FK;Nova;1;w;3
FK;Prévost;1;m;3
FK;Ny;1;w;3
FK;Quan;1;m;3
FK;Paz;1;w;3
FK;Quy;1;m;3
FK;Philippine;1;w;3
FK;Quân;1;m;3
FK;Phyllis;1;w;3
FK;Qúy;1;m;3
FK;Profira;1;w;3
FK;Robert;1;m;3
FK;qizi;1;w;3
FK;Rolf;1;m;3
FK;Quizembi;1;w;3
FK;Roman;1;m;3
FK;Ray;1;w;3
FK;Ross;1;m;3
FK;Refika;1;w;3
FK;Ruben;1;m;3
FK;Reni;1;w;3
FK;Sharif;1;m;3
FK;Renée;1;w;3
FK;Shuja;1;m;3
FK;Rima;1;w;3
FK;Solar;1;m;3
FK;Rogowski;1;w;3
FK;Tadeo;1;m;3
FK;Rosa;1;w;3
FK;Tahiru;1;m;3
FK;Rosella;1;w;3
FK;Tai;1;m;3
FK;Rosemarie;1;w;3
FK;Tarik;1;m;3
FK;Ruth;1;w;3
FK;Thore;1;m;3
FK;Samira;1;w;3
FK;Tiger;1;m;3
FK;Sieglinde;1;w;3
FK;Tobiah;1;m;3
FK;Silke;1;w;3
FK;Tommy;1;m;3
FK;Sofia;1;w;3
FK;Torsten;1;m;3
FK;Susanna;1;w;3
FK;Trí;1;m;3
FK;Susanne;1;w;3
FK;Ubajekwe;1;m;3
FK;Thanh;1;w;3
FK;Urban;1;m;3
FK;Theodora;1;w;3
FK;Valentino;1;m;3
FK;Thư;1;w;3
FK;Vincent;1;m;3
FK;Tien;1;w;3
FK;Volkmar;1;m;3
FK;Ursula;1;w;3
FK;Walter;1;m;3
FK;Uta;1;w;3
FK;Werner;1;m;3
FK;Ute;1;w;3
FK;Wilhelm;1;m;3
FK;Uyển;1;w;3
FK;William;1;m;3
FK;Violet;1;w;3
FK;Violeta;1;w;3
FK;Violette;1;w;3
FK;Wilhelmine;1;w;3
FK;Yetunde;1;w;3
FK;Yi;1;w;3
FK;Yuna;1;w;3
FK;Yuxi;1;w;3
FK;Yäel;1;w;3
FK;Yến;1;w;3
FK;Zahra;1;w;3
FK;Zelda;1;w;3
FK;Šiwa;1;w;3
FK;Aaliyah;1;w;2
FK;Abdirahman;1;w;2
FK;Abigail;1;w;2
FK;Achilla;1;w;2
FK;Afia;1;w;2
FK;Aglaja;1;w;2
FK;Ahlam;1;w;2
FK;Ahmedova;1;w;2
FK;Aimée;1;w;2
FK;Aino;1;w;2
FK;Aisosa;1;w;2
FK;Alara;1;w;2
FK;Alba;1;w;2
FK;Alejandra;1;w;2
FK;Alessia;1;w;2
FK;Alesya;1;w;2
FK;Aletheia;1;w;2
FK;Abass;1;m;2
FK;Alexia;1;w;2
FK;Abdullah;1;m;2
FK;Aleyna;1;w;2
FK;Abel;1;m;2
FK;Ali;1;w;2
FK;Abhinav;1;m;2
FK;Alia;1;w;2
FK;Adel;1;m;2
FK;Alice;1;w;2
FK;Adem;1;m;2
FK;Alieva;1;w;2
FK;Adis;1;m;2
FK;Alijandra;1;w;2
FK;Ado;1;m;2
FK;Alin;1;w;2
FK;Adrian;1;m;2
FK;Alinde;1;w;2
FK;Adriano;1;m;2
FK;Aline;1;w;2
FK;Ahmed;1;m;2
FK;Alisha;1;w;2
FK;Ahmet;1;m;2
FK;Alkun;1;w;2
FK;Aking;1;m;2
FK;Almila;1;w;2
FK;Akito;1;m;2
FK;Alon;1;w;2
FK;Ala;1;m;2
FK;Ama;1;w;2
FK;Aleksandrovič;1;m;2
FK;Amaal;1;w;2
FK;Alexovič;1;m;2
FK;Amanda;1;w;2
FK;Alfie;1;m;2
FK;Amela;1;w;2
FK;Allotey;1;m;2
FK;Amelia;1;w;2
FK;Alois;1;m;2
FK;Amelie;1;w;2
FK;Aloys;1;m;2
FK;Amina;1;w;2
FK;Aloïs;1;m;2
FK;Amita;1;w;2
FK;Alpha;1;m;2
FK;Amr;1;w;2
FK;Amadeus;1;m;2
FK;Amèlie;1;w;2
FK;Amer;1;m;2
FK;Anatol'evna;1;w;2
FK;Amos;1;m;2
FK;Andreea;1;w;2
FK;Anderson;1;m;2
FK;Andreevna;1;w;2
FK;Andreas;1;m;2
FK;Andreewna;1;w;2
FK;Andrei;1;m;2
FK;Anett;1;w;2
FK;Andrejewitsch;1;m;2
FK;Anja;1;w;2
FK;Angelo;1;m;2
FK;Anne;1;w;2
FK;Ante;1;m;2
FK;Annett;1;w;2
FK;Anthus;1;m;2
FK;Annette;1;w;2
FK;Antoni;1;m;2
FK;Anni;1;w;2
FK;Antonius;1;m;2
FK;Anran;1;w;2
FK;Antonín;1;m;2
FK;Antonie;1;w;2
FK;Aram;1;m;2
FK;Apolonia;1;w;2
FK;Arjun;1;m;2
